string,file,line,needs_review,notes,reason,suggested_replacement
"debug with Claude",src/ui/tui/screens/ActivationOptionsScreen.tsx,81,true,Exposes the underlying LLM provider name,The wizard's LLM provider is an implementation detail. Naming Claude ties branding to a specific vendor and may confuse users who don't know what Claude is.,debug with AI
"I'm blocked",src/ui/tui/screens/ActivationOptionsScreen.tsx,81,true,Hint says 'debug with Claude' — exposes LLM provider name in user-facing text,Same issue — the hint text on this menu item names Claude explicitly. Should be provider-agnostic since the proxy could change.,"I'm blocked" (keep label; change hint to 'get help debugging')
"Claude/Anthropic services are experiencing issues.",src/ui/tui/screens/OutageScreen.tsx,32,true,Exposes LLM provider name (Claude/Anthropic) to users,Names the specific LLM vendor. Users shouldn't need to know which AI provider powers the wizard. Also creates a branding dependency on a third party.,AI services are experiencing issues.
"Your project's .claude/settings.json sets:",src/ui/tui/screens/SettingsOverrideScreen.tsx,53,true,References '.claude/settings.json' — leaks internal agent tooling detail to user,Exposes the internal Claude Agent SDK config path. Most users won't know what .claude/settings.json is. If the underlying agent SDK changes this string becomes stale.,"A local configuration file is overriding the wizard's network settings."
"Unify your data with Amplitude Activation",src/ui/tui/screens/RunScreen.tsx,117,true,Verify 'Amplitude Activation' is a current product name — may be deprecated or renamed,'Amplitude Activation' is not a well-known standalone product name on amplitude.com. The data routing product is typically 'Amplitude Data' or 'Amplitude CDP'. Using an incorrect product name misleads users.,Remove this tip entirely or replace with a verified product name from amplitude.com/products
"Collect, clean, and route data to every tool in your stack. One SDK, one source of truth, zero data silos.",src/ui/tui/screens/RunScreen.tsx,119,true,Description depends on 'Amplitude Activation' being a real current product,Paired with the unverified product name above — if the product name is wrong the description is also misleading.,Remove or rewrite to match whatever the verified product name is
"Extend your agents with the Skills Marketplace",src/ui/tui/screens/RunScreen.tsx,137,true,Verify 'Skills Marketplace' is a shipped/public Amplitude product name,No public 'Skills Marketplace' product exists on amplitude.com as of this audit. Advertising an unshipped or internal-only feature to external users is misleading.,Remove this tip entirely until the product is publicly launched
"Browse and install pre-built skills that teach your agents new tricks — from anomaly detection to automated reporting. Build once, share across your org.",src/ui/tui/screens/RunScreen.tsx,139,true,Description depends on Skills Marketplace being a real shipped product,Same as above — describes a product users cannot access.,Remove alongside the Skills Marketplace tip
"Meet your always-on analytics agent",src/ui/tui/screens/RunScreen.tsx,143,true,Verify this is a real shipped Amplitude product/feature,No publicly documented 'always-on analytics agent' product exists. This reads like aspirational marketing copy rather than a real feature users can try today.,Remove this tip or replace with a link to a verifiable shipped feature
"Ask questions in Amplitude or in Slack and get instant answers backed by your data. One agent that works wherever your team already lives.",src/ui/tui/screens/RunScreen.tsx,145,true,Verify agent-in-Slack is a real shipped feature,Amplitude has Slack notifications but a persistent 'agent' that answers questions in Slack is not a documented GA feature. Claiming it exists misleads users.,Remove or rewrite to describe actual Slack integration capabilities (notifications and chart sharing)
"Amplitude can also help you track your LLM costs",src/ui/tui/screens/RunScreen.tsx,165,true,Verify LLM cost tracking is a real shipped Amplitude feature,LLM cost tracking is gated behind a feature flag (FLAG_LLM_ANALYTICS) and may not be GA. Presenting a flag-gated beta feature as a general capability could confuse users if the flag is off.,Reword to 'Amplitude can help you track LLM usage' or gate this tip behind the same feature flag
"From zero to first tracked event in 5 minutes.",src/ui/tui/screens/IntroScreen.tsx,85,true,Time claim may be inaccurate depending on project complexity,Unverifiable promise — complex projects (Django/Android/Unity) routinely exceed 5 minutes. Sets incorrect expectations.,"From zero to first tracked event, fast."
"Go to Settings > Personal Settings > Profile and click ""Connect to Slack"".",src/ui/tui/screens/SlackScreen.tsx,186,true,Verify this navigation path is still accurate in current Amplitude UI,Amplitude's settings UI may have reorganized since this was written. If the path is wrong users will be stuck on a screen telling them to click something that doesn't exist.,"Verify path in production Amplitude UI. If changed, update to match. If unsure, simplify to 'Follow the instructions in the browser to connect Slack.'"
"/feedback — Send product feedback (event: wizard: feedback submitted)",src/ui/tui/console-commands.ts,19,true,Leaks internal analytics event name to user,The parenthetical '(event: wizard: feedback submitted)' exposes the internal Amplitude event name used for telemetry. Users don't need to see this.,/feedback — Send product feedback
"/test — Run a prompt-skill demo (confirm + choose)",src/ui/tui/console-commands.ts,21,true,Debug/dev command visible to end users — should be hidden or removed,This is a developer-only test command for exercising wizard-tools:confirm and wizard-tools:choose. Exposing it to end users is confusing. It serves no user purpose.,Remove from COMMANDS array entirely (or gate behind --debug flag)
"Send product feedback (Amplitude event: wizard: Feedback Submitted)",bin.ts,937,true,Leaks internal analytics event name in CLI help text,The yargs command description includes the internal tracking event name. This is developer debug info that leaked into user-facing --help output.,Send product feedback
"https://status.claude.com",src/lib/constants.ts,195,true,Claude status page URL exposed to users via OutageScreen,The status page link shown during outages points to status.claude.com which reinforces the Claude vendor leak. Should either be removed or replaced with a generic status page.,Remove or replace with a generic Amplitude status/support URL
"Run the Amplitude setup wizard",bin.ts,123,false,,,,
"Enable verbose logging",bin.ts,77,false,,,,
"Print diagnostic info (working dir, config, etc.) to the log",bin.ts,83,false,,,,
"Use default options for all prompts",bin.ts,89,false,,,,
"Create a new Amplitude account during setup",bin.ts,95,false,,,,
"Use local MCP server at http://localhost:8787/mcp",bin.ts,101,false,,,,
"Enable CI mode for non-interactive execution",bin.ts,107,false,,,,
"Amplitude API key for authentication",bin.ts,112,false,,,,
"Amplitude project ID to use",bin.ts,117,false,,,,
"Force install packages even if peer dependency checks fail",bin.ts,129,false,,,,
"Directory to install Amplitude in",bin.ts,134,false,,,,
"Integration to set up",bin.ts,138,false,,,,
"Show menu for manual integration selection instead of auto-detecting",bin.ts,155,false,,,,
"Run in benchmark mode with per-phase token tracking",bin.ts,161,false,,,,
"Amplitude Wizard",bin.ts,174,false,,,,
"CI mode requires --install-dir (directory to install Amplitude in)",bin.ts,176,false,,,,
"This installer requires an interactive terminal (TTY) to run.",bin.ts,186,false,,,,
"For CI/CD environments, use --ci mode:",bin.ts,189,false,,,,
"npx @amplitude/wizard --ci --install-dir . [--api-key <your-key>]",bin.ts,190,false,,,,
"Amplitude wizard requires Node.js {range}. You are using Node.js {version}. Please upgrade your Node.js version.",bin.ts,43,false,,,,
"Log in to your Amplitude account",bin.ts,798,false,,,,
"Amplitude data center zone (us or eu)",bin.ts,802,false,,,,
"Already logged in as {name} <{email}>",bin.ts,828,false,,,,
"Zone: {zone}",bin.ts,832,false,,,,
"Logged in as {name} <{email}>",bin.ts,856,false,,,,
"Org: {names}",bin.ts,861,false,,,,
"Login failed: {error}",bin.ts,868,false,,,,
"Log out of your Amplitude account",bin.ts,878,false,,,,
"Logged out {email}",bin.ts,894,false,,,,
"No active session found.",bin.ts,896,false,,,,
"Show the currently logged-in Amplitude account",bin.ts,907,false,,,,
"Logged in as {name} <{email}>",bin.ts,919,false,,,,
"Not logged in. Run `amplitude-wizard login` to authenticate.",bin.ts,927,false,,,,
"Feedback message",bin.ts,942,false,,,,
"Usage: amplitude-wizard feedback <message>  or  feedback --message <message>",bin.ts,956,false,,,,
"Thanks — your feedback was sent.",bin.ts,966,false,,,,
"Feedback failed: {error}",bin.ts,971,false,,,,
"Set up Amplitude Slack integration",bin.ts,981,false,,,,
"Opening Amplitude Settings to connect Slack: {url}",bin.ts,1022,false,,,,
"Switch data-center region (US or EU)",bin.ts,1031,false,,,,
"Region updated to {REGION}",bin.ts,1081,false,,,,
"Region set to {REGION}. Run `amplitude-wizard login` to authenticate.",bin.ts,1087,false,,,,
"Could not start region picker. Use --zone with `amplitude-wizard login` to set your region.",bin.ts,1095,false,,,,
"MCP server management commands",bin.ts,1102,false,,,,
"Install Amplitude MCP server to supported clients",bin.ts,1106,false,,,,
"Add local development MCP server (http://localhost:8787)",bin.ts,1112,false,,,,
"Remove Amplitude MCP server from supported clients",bin.ts,1148,false,,,,
"Remove local development MCP server (http://localhost:8787)",bin.ts,1154,false,,,,
"You must specify a subcommand (add or remove)",bin.ts,1188,false,,,,
"Print shell completion script",bin.ts,1193,false,,,,
"Your API key couldn't be fetched automatically. Only organization admins can access project API keys — if you need one, ask an admin to share it with you.",bin.ts,370,false,,,,
"Using existing Amplitude session from ~/.ampli.json",src/utils/oauth.ts,252,false,,,,
"Authorization failed.",src/utils/oauth.ts,350,false,,,,
"Authorization timed out. Please try again.",src/utils/oauth.ts,356,false,,,,
"Authorization was cancelled. Re-run the wizard to try again.",src/utils/oauth.ts,360,false,,,,
"Authorization failed: {error.message}",src/utils/oauth.ts,365,false,,,,
"Installing/Updating {package} with {manager}.",src/utils/setup-utils.ts,155,false,,,,
"Installation failed.",src/utils/setup-utils.ts,189,false,,,,
"Installed/Updated {package} with {manager}.",src/utils/setup-utils.ts,201,false,,,,
"Could not find package.json. Make sure to run the wizard in the root of your app!",src/utils/setup-utils.ts,228,false,,,,
"Unable to parse your package.json. Make sure it has a valid format!",src/utils/setup-utils.ts,240,false,,,,
"API key cannot be empty",src/utils/setup-utils.ts,705,false,,,,
"Added new {filename} file.",src/utils/setup-utils.ts,744,false,,,,
